user_id,movie_id,rating
184,512,4
119,105,2
151,620,4
43,625,4
450,1053,3
440,582,3
148,127,1
417,655,2
339,516,4
291,159,4
43,272,5
294,821,4
306,1251,5
819,347,1
389,514,5
393,1179,4
332,931,2
727,507,2
450,528,5
332,147,4
934,935,4
72,176,2
269,419,4
64,433,2
109,214,1
239,194,3
268,1249,2
871,690,3
331,1100,2
455,52,3
294,801,5
276,399,3
568,758,4
771,82,2
291,471,4
256,66,4
763,513,3
318,666,5
196,747,2
943,1188,3
24,158,4
823,906,3
195,264,3
193,742,4
276,571,2
291,939,4
620,268,4
246,662,5
881,820,2
568,798,4
896,993,4
909,1121,5
561,67,1
406,633,5
1,553,3
1,677,4
450,1446,4
284,297,4
117,211,4
796,949,4
286,447,2
28,412,4
866,141,5
524,289,4
608,163,1
747,1170,2
305,752,4
240,82,1
721,582,3
504,766,3
195,896,4
238,258,3
275,745,1
655,1074,3
887,1029,5
749,140,3
627,939,3
222,913,3
828,788,3
862,188,5
13,586,3
275,939,4
601,623,1
815,427,5
660,867,4
732,875,1
301,89,5
111,58,4
312,602,4
25,339,4
313,304,5
937,100,3
724,734,3
205,506,5
294,797,3
666,963,3
405,455,3
205,426,4
683,683,3
286,1375,5
769,188,2
181,188,3
109,117,4
672,124,3
698,66,3
592,1067,5
887,168,4
240,160,4
405,562,1
624,831,3
901,1047,3
707,191,5
121,893,4
416,58,5
174,100,5
473,889,4
796,517,2
309,651,1
201,467,2
500,1160,5
749,24,2
552,760,3
96,671,5
593,739,5
234,283,3
437,420,3
21,244,4
913,69,2
308,177,5
18,216,4
13,79,3
387,28,5
95,1217,3
815,552,3
177,776,4
234,436,3
332,982,3
249,279,3
373,457,2
84,289,5
389,471,4
456,789,3
226,286,4
307,787,4
484,693,3
194,562,2
157,410,4
210,934,4
500,238,4
328,351,4
656,302,3
533,22,4
299,855,4
110,421,4
892,768,4
459,164,4
257,859,2
145,497,4
495,465,5
157,1244,3
117,227,2
209,796,3
533,327,4
314,158,3
488,321,3
687,857,1
1,127,5
561,182,3
450,211,5
411,501,4
521,843,2
125,158,3
892,237,4
385,674,3
296,32,4
457,452,3
323,831,2
588,846,4
682,88,4
463,1377,4
620,769,4
933,42,1
118,160,3
318,538,5
653,508,3
622,1039,5
151,470,3
684,491,5
294,410,4
308,47,4
305,1018,5
378,429,3
521,625,3
471,943,5
435,606,4
123,485,5
85,133,4
263,1444,3
591,182,3
749,616,3
650,434,4
279,978,1
325,28,3
162,122,2
189,489,5
256,120,1
588,536,3
323,61,3
145,617,1
145,591,4
228,757,4
576,554,4
886,1467,5
765,268,2
109,472,2
1,144,4
338,923,4
207,299,3
249,555,4
588,15,5
660,332,3
180,661,5
92,412,2
252,649,4
833,578,1
805,666,4
716,159,4
13,207,3
144,5,3
295,401,3
294,100,4
355,758,4
451,95,3
2,715,3
583,600,3
230,716,3
625,178,3
300,702,3
187,168,5
39,272,2
145,743,1
528,605,5
539,548,2
735,332,3
496,928,5
417,66,3
694,72,4
301,159,2
109,55,2
268,218,2
328,356,4
869,275,4
201,156,4
804,527,4
338,143,2
639,280,3
551,763,5
307,62,3
537,519,3
216,840,4
1,768,5
457,133,4
476,854,3
273,115,4
222,704,3
475,150,5
713,505,3
416,36,2
127,122,5
274,939,5
666,28,3
389,997,3
90,900,4
463,313,4
452,427,4
7,407,4
429,415,3
535,517,4
727,1437,2
936,717,2
235,431,2
11,258,5
90,237,4
143,263,5
125,669,3
542,192,5
128,198,3
864,31,4
450,15,3
419,615,5
263,813,3
882,117,4
152,1054,1
210,350,4
749,477,3
794,314,4
111,247,5
682,159,3
443,604,3
196,254,4
457,186,5
660,101,3
439,246,4
82,921,3
458,569,2
184,89,4
405,157,3
605,302,4
92,164,4
276,862,5
854,855,4
1,73,3
788,601,4
130,800,4
24,386,4
178,155,4
399,168,3
374,356,3
485,862,5
186,315,4
234,442,4
205,288,5
308,848,4
271,286,4
740,185,4
327,739,5
22,59,4
22,929,5
417,413,3
286,615,4
7,219,1
805,141,2
931,1022,1
145,983,1
318,821,5
322,258,4
406,1065,2
453,452,2
583,519,5
12,844,5
90,429,4
181,150,1
733,405,1
184,506,4
394,795,2
495,147,5
881,924,3
87,167,4
537,514,4
673,645,3
674,117,5
417,77,3
406,638,4
933,121,3
796,762,3
868,412,5
303,998,3
896,423,3
297,27,1
584,536,5
235,382,5
642,993,4
752,302,5
665,71,4
551,42,5
347,106,2
479,117,3
294,61,2
680,502,3
886,81,4
650,674,4
487,197,3
807,1050,5
541,749,3
56,449,5
201,800,2
129,429,4
63,748,4
391,511,5
537,392,2
500,1048,3
864,182,3
437,1075,4
659,488,3
173,457,5
246,809,2
896,79,5
753,875,3
194,237,3
283,636,3
408,32,3
356,375,4
196,287,3
234,319,3
447,762,3
705,427,2
204,245,3
730,1012,5
307,634,3
276,264,3
56,318,3
125,119,5
685,340,2
234,87,3
13,12,5
735,289,1
541,15,3
922,77,4
189,50,5
44,480,4
677,91,5
741,77,3
903,519,5
477,369,4
339,317,4
28,263,3
379,176,5
88,302,3
885,100,2
501,121,4
173,73,5
655,823,2
727,101,2
848,689,1
90,480,5
244,710,3
228,508,5
202,161,5
79,664,4
542,180,3
886,941,2
450,630,3
312,557,5
293,280,2
756,245,3
276,449,5
753,64,4
243,519,1
455,346,3
848,97,5
246,570,1
673,115,3
276,442,4
643,550,3
524,1074,2
892,227,4
387,1118,3
697,986,1
653,719,3
94,1110,4
829,1193,4
11,478,4
374,176,4
897,649,3
504,973,4
280,1114,4
244,193,4
121,647,4
862,175,5
567,170,3
643,516,4
216,165,4
258,513,4
95,610,2
379,161,2
118,672,4
417,5,4
690,51,3
56,927,4
14,424,4
758,887,5
597,916,2
712,10,4
586,808,3
59,1074,4
43,686,3
257,602,4
498,16,5
214,1039,4
748,702,2
703,926,4
13,48,5
86,42,3
508,710,4
655,342,4
537,1147,3
642,444,1
882,216,4
847,88,2
551,89,4
211,169,5
643,665,3
472,391,2
532,136,5
111,896,2
9,484,1
51,679,3
328,693,2
521,135,4
294,556,2
833,656,4
271,289,4
305,134,5
276,160,4
279,462,3
86,89,5
194,44,5
542,69,4
642,804,3
864,1217,3
331,489,5
314,1217,2
131,454,3
586,761,3
200,365,5
851,160,5
60,474,3
836,238,4
655,495,5
13,403,2
916,148,2
194,403,2
371,186,5
806,493,3
833,188,4
330,341,5
840,737,4
181,676,3
399,399,3
805,191,4
788,549,4
294,489,3
597,246,2
458,304,4
760,739,4
520,409,2
56,221,5
87,780,4
552,1278,3
535,203,3
11,323,5
303,100,5
279,820,4
880,161,2
892,137,3
226,633,4
639,517,2
795,434,3
178,312,5
665,661,3
318,233,5
16,160,4
72,622,3
406,482,5
381,509,5
535,502,5
537,464,4
185,925,4
374,203,3
796,99,3
724,346,1
90,258,3
346,1231,3
639,216,3
292,483,5
497,338,3
305,856,5
308,530,4
152,804,4
128,965,3
871,630,2
459,685,3
758,1244,3
383,124,4
288,619,3
452,69,5
184,1014,2
331,367,4
10,158,4
387,325,2
234,1051,2
782,1191,3
528,454,4
129,286,5
393,749,5
664,631,4
276,508,5
47,763,3
200,1228,4
695,678,4
254,78,3
327,550,2
456,1547,4
237,104,3
763,917,3
409,289,1
314,1074,3
184,483,5
38,82,5
461,406,3
296,696,4
687,831,2
846,4,5
210,313,4
932,502,4
85,923,4
334,709,4
363,551,4
500,639,4
303,1218,4
89,25,5
191,645,5
426,607,4
451,887,1
99,410,5
156,903,5
405,62,1
435,625,2
863,242,4
305,592,4
145,1216,2
497,33,4
354,485,4
70,596,3
128,422,4
727,739,4
311,121,4
60,502,4
351,245,3
5,452,1
478,419,5
123,150,4
722,546,3
479,1013,1
653,328,4
405,403,5
406,215,3
303,96,5
92,245,4
22,222,5
387,320,4
934,42,4
88,1191,5
472,577,3
268,344,3
888,631,4
249,104,3
301,455,2
472,1011,4
378,577,2
254,496,4
301,80,3
451,379,4
257,692,4
305,144,2
705,392,5
527,288,3
840,50,4
125,938,3
222,4,3
268,1118,3
543,367,4
318,96,5
894,1007,3
655,456,3
267,65,4
650,755,3
79,100,5
158,546,3
735,654,4
322,750,2
716,229,3
94,556,3
299,509,4
790,1025,1
270,856,3
682,42,5
70,454,4
10,168,4
328,942,3
592,925,3
62,135,4
806,122,3
31,811,4
226,705,3
823,854,2
184,320,5
880,732,4
307,393,3
329,81,2
82,596,3
286,372,4
877,737,1
682,699,3
269,627,1
63,741,3
682,237,3
64,403,4
416,396,2
711,248,5
151,162,5
95,823,4
417,106,2
429,663,4
750,448,5
9,416,5
87,8,5
318,235,5
393,100,1
568,638,3
648,578,4
320,421,4
651,127,4
279,1488,4
627,947,3
514,1039,5
399,559,3
269,860,2
125,450,4
393,241,4
246,1411,2
22,625,3
235,334,3
326,705,3
379,183,4
428,259,4
301,683,2
594,237,3
59,515,4
326,1231,3
210,357,5
275,324,4
234,398,4
47,49,5
486,823,4
538,963,4
504,499,4
331,809,2
913,613,5
239,721,4
532,403,4
215,8,2
291,666,3
586,17,5
145,648,4
597,561,3
568,545,3
468,294,3
450,761,4
92,508,5
167,719,1
682,245,3
506,603,5
13,655,3
13,517,5
294,596,4
207,273,4
314,1094,1
100,745,5
102,734,2
70,189,4
318,223,4
470,137,3
424,300,2
562,89,1
383,302,4
234,21,5
312,1124,4
740,634,2
129,352,5
743,340,3
181,479,5
50,480,4
60,515,5
608,214,4
594,276,3
680,169,5
222,1045,3
407,185,5
343,375,2
207,248,3
567,191,3
176,536,3
538,294,5
533,228,4
338,480,5
555,117,4
213,524,4
838,69,4
872,685,2
328,770,3
786,696,3
411,349,4
347,775,3
760,71,4
794,224,4
880,411,4
643,716,3
311,491,4
654,361,4
6,773,3
274,713,5
474,91,3
95,366,4
428,161,3
724,909,1
357,742,4
896,179,2
912,28,4
180,536,4
202,588,1
593,79,4
298,143,5
205,85,4
535,1045,4
83,1016,4
514,524,5
919,1258,3
328,905,3
835,127,4
195,366,3
551,1376,1
694,584,4
416,1540,4
495,188,4
331,634,3
276,951,3
422,217,3
174,1017,2
284,754,3
798,1297,3
300,1012,4
568,330,5
246,219,5
293,591,3
471,403,5
151,632,4
833,192,5
439,125,3
6,209,4
346,76,4
249,172,3
484,447,5
493,150,5
628,348,4
23,228,4
347,96,4
226,1117,3
249,23,4
267,411,3
326,281,1
843,28,3
543,153,3
44,228,5
690,746,2
673,313,4
332,679,5
271,462,1
885,584,3
59,188,4
210,211,5
303,452,2
653,742,3
716,153,4
894,690,4
506,1608,2
903,248,2
591,534,5
703,410,4
514,49,2
887,932,2
193,224,4
1,263,5
401,501,2
500,1315,4
894,471,4
664,516,5
566,89,4
90,125,5
675,1653,5
345,235,3
173,650,5
99,294,4
275,524,3
207,286,2
474,134,4
82,1126,4
660,175,3
684,553,4
200,276,5
230,694,4
118,754,2
478,561,4
21,273,4
226,892,3
492,286,4
883,8,4
326,545,3
347,926,1
181,1102,1
276,407,2
144,165,4
315,640,5
733,820,2
486,1017,3
496,1139,2
828,699,3
42,172,5
478,908,4
847,410,1
748,729,4
788,470,3
627,179,5
628,222,5
23,367,4
719,66,3
376,357,4
788,649,3
13,235,2
313,284,3
524,418,1
181,548,4
234,493,3
655,135,4
58,247,4
380,603,4
385,825,5
196,845,4
47,847,2
919,526,3
269,278,5
271,274,3
181,430,4
111,705,4
718,273,3
276,250,4
682,1093,3
707,165,3
586,1047,3
56,425,5
911,228,4
443,948,1
209,709,3
271,369,5
175,50,5
85,179,4
494,452,5
319,662,3
11,493,3
326,503,3
211,924,3
234,402,4
374,595,3
253,430,1
486,762,4
405,1027,1
234,268,4
258,873,5
520,82,3
5,100,5
75,1001,1
322,302,2
250,480,5
919,294,3
11,521,4
397,989,1
279,428,1
202,251,4
286,102,3
25,891,5
437,47,4
83,322,3
551,346,4
270,554,1
542,179,4
327,831,2
684,833,3
487,45,5
202,246,3
456,324,4
145,922,3
756,101,3
897,215,4
561,1018,3
16,661,4
476,887,1
9,903,3
201,493,5
279,591,2
345,702,4
303,425,4
239,49,2
194,843,2
267,518,5
628,293,3
204,49,1
303,159,3
758,434,3
561,615,4
7,882,4
773,948,2
751,631,5
181,532,5
503,69,4
98,88,3
125,503,3
9,733,3
9,636,3
881,403,3
71,633,3
399,722,2
407,483,4
228,645,3
195,632,5
896,24,4
185,422,4
381,1119,4
123,101,2
323,263,1
299,343,3
222,844,3
348,147,5
435,236,4
21,486,3
301,555,4
733,298,2
234,842,4
682,529,4
271,788,3
98,377,5
355,329,3
642,80,5
592,302,5
210,538,3
181,457,1
697,1245,1
173,632,5
862,831,3
1,228,5
22,332,5
653,517,1
139,222,3
487,156,4
174,892,5
325,172,4
239,303,3
194,633,3
111,798,1
715,941,2
847,71,4
272,713,4
14,427,5
460,276,5
724,477,4
195,373,3
428,911,4
405,64,5
561,642,3
561,170,4
435,426,3
804,636,3
504,396,2
52,1085,4
35,881,2
642,1311,3
100,526,5
294,781,1
243,691,1
13,344,2
373,378,5
899,147,2
805,179,4
144,785,4
315,166,3
363,187,2
444,100,5
283,708,1
486,514,3
437,698,2
721,191,3
452,404,4
197,615,4
468,238,3
908,677,4
181,119,4
124,69,4
401,137,3
347,143,5
520,251,5
310,50,5
307,179,3
405,170,1
327,686,4
301,180,3
518,685,5
889,54,3
524,950,4
361,170,5
311,654,3
70,198,3
216,3,4
405,457,5
916,1014,3
423,757,3
847,104,3
569,802,3
484,849,3
181,504,3
221,809,3
506,161,4
485,381,4
807,29,4
325,548,3
660,383,4
428,245,5
926,300,3
180,367,1
497,431,4
205,757,4
22,125,5
276,772,4
597,764,4
421,657,4
58,263,4
450,570,4
271,199,4
653,179,4
663,289,1
7,575,3
565,713,5
659,170,3
881,89,4
174,764,4
653,732,2
201,413,3
407,844,2
313,148,2
407,197,4
51,148,3
504,1415,3
848,185,3
597,852,3
533,121,4
597,709,4
748,172,4
653,819,3
7,490,3
853,873,3
293,345,4
514,41,4
896,479,3
627,53,4
863,690,4
204,292,5
310,19,4
350,340,4
727,831,3
405,1249,1
590,1331,4
690,77,3
379,216,4
60,143,3
716,257,5
936,1323,4
342,68,3
453,509,4
64,618,4
158,525,5
501,381,4
365,124,4
807,211,4
296,309,1
627,423,3
743,478,1
428,286,5
109,77,4
212,511,4
478,823,4
889,782,2
773,531,5
128,682,4
199,151,3
43,133,4
313,29,2
276,531,4
624,307,3
59,510,4
237,164,2
639,932,5
514,659,3
111,59,4
255,976,1
47,289,4
100,430,5
804,929,3
864,344,3
521,650,3
83,346,4
580,687,3
648,550,4
750,91,5
94,679,4
796,570,2
168,425,5
141,1258,4
877,155,2
697,886,1
234,641,4
62,191,5
7,184,3
551,162,5
538,755,4
95,340,5
305,188,2
537,92,3
79,221,4
880,288,1
916,631,4
262,727,3
130,258,4
301,660,4
537,489,3
254,400,3
25,26,3
145,3,3
18,180,4
209,327,4
195,497,4
535,401,2
406,49,2
354,922,4
468,69,4
405,847,3
825,147,5
49,465,3
259,813,2
328,683,2
371,79,5
161,160,3
883,529,5
214,135,3
488,605,3
129,470,3
194,133,3
269,431,3
290,1060,3
551,1220,5
202,639,2
224,518,1
125,152,5
869,1047,2
306,379,3
809,300,4
200,147,5
102,384,2
561,715,3
95,190,4
435,1103,4
551,824,1
90,863,4
899,197,4
393,406,4
346,879,5
111,486,4
202,922,5
749,636,4
698,175,3
318,610,5
592,93,4
320,3,5
378,476,3
545,73,4
689,282,2
175,288,1
405,1021,1
22,796,4
664,1101,3
529,585,3
62,179,4
683,127,4
287,192,4
840,217,1
840,176,3
204,940,4
328,413,3
58,663,2
216,1067,5
758,332,4
201,886,1
883,446,3
787,245,3
642,91,4
21,674,2
474,71,5
222,165,5
90,703,3
56,618,4
393,81,2
882,1015,3
497,805,3
655,1186,3
76,333,3
373,746,4
524,107,3
833,300,4
592,48,5
204,484,5
520,91,4
731,97,5
374,29,3
618,477,2
264,839,3
487,288,4
405,302,4
627,518,4
391,661,5
328,343,3
740,517,4
914,381,1
307,796,4
457,433,1
243,699,4
496,710,4
537,837,3
254,561,3
243,126,5
566,429,3
805,748,2
92,731,4
771,222,2
627,830,3
504,100,5
148,438,5
406,831,2
600,1231,2
475,343,5
276,665,3
548,252,3
627,282,2
484,458,5
521,97,3
716,64,5
447,1009,4
234,510,4
148,185,1
318,842,2
120,924,4
307,403,3
298,730,4
405,634,4
826,849,4
70,889,3
361,692,4
11,332,5
305,469,2
916,295,2
85,1169,4
632,480,5
391,924,2
798,1517,4
201,313,5
275,780,4
682,431,4
267,180,5
615,699,3
308,642,5
319,427,3
495,590,4
620,420,3
197,292,5
405,886,3
798,164,4
48,686,5
123,9,5
195,610,3
684,690,4
561,366,5
407,710,4
479,670,3
208,342,4
210,59,4
510,358,1
393,1076,3
423,1265,4
435,15,3
298,261,4
851,974,2
144,194,4
237,45,4
437,501,4
190,977,2
344,678,2
659,188,3
506,686,3
921,755,4
299,950,2
457,48,5
94,367,4
322,112,4
90,962,2
751,507,5
576,381,3
186,983,3
59,1119,4
27,619,4
475,770,5
806,252,1
431,754,3
355,1392,4
13,770,4
455,28,4
342,762,2
416,280,5
472,650,3
181,335,1
303,1239,1
202,746,5
267,665,4
624,15,4
389,23,4
98,121,5
508,709,4
699,191,3
77,69,3
727,570,2
298,134,5
703,300,4
159,1025,2
9,115,5
845,152,3
407,82,3
252,164,4
483,480,3
417,128,4
715,755,2
271,445,1
13,95,5
796,488,2
495,431,5
298,757,4
144,788,4
338,1124,4
455,459,2
558,645,4
229,302,5
472,255,1
385,452,4
21,189,2
222,5,4
59,736,5
542,72,3
92,583,3
324,300,5
119,718,5
285,324,4
10,696,4
524,117,3
25,114,5
429,495,3
453,1303,2
907,756,4
486,242,4
173,350,4
50,153,1
606,237,4
313,615,4
305,638,5
125,393,4
934,420,4
416,118,2
393,457,3
286,397,4
102,452,2
845,269,4
94,366,3
222,1042,4
568,22,4
194,732,3
594,269,4
116,302,3
303,763,4
650,629,3
499,899,3
663,287,5
682,1478,3
42,469,4
218,164,3
5,230,3
661,258,4
95,161,3
59,1050,2
720,796,4
321,560,3
299,710,4
268,456,5
464,984,2
279,578,4
89,177,5
918,638,4
532,4,5
280,357,5
90,340,4
181,789,4
172,397,5
416,585,1
196,593,5
472,642,5
7,327,3
437,1142,4
1,185,4
393,763,5
257,422,4
496,524,2
724,332,4
185,160,1
294,122,3
486,1134,3
523,236,2
774,774,1
152,699,5
748,687,3
345,289,3
815,418,4
200,228,5
480,1121,4
650,1135,2
280,385,5
94,1009,4
425,362,3
472,268,1
497,763,3
299,478,4
6,269,4
499,525,4
210,684,3
747,1098,4
543,443,4
704,321,3
500,174,2
184,255,3
663,1059,2
385,512,5
406,281,3
777,357,5
561,458,4
496,158,2
815,141,4
23,191,3
885,501,3
555,50,5
269,160,2
276,127,5
492,172,3
593,241,5
405,359,3
684,8,4
16,469,3
332,225,3
471,832,4
297,854,4
63,322,2
15,292,5
850,294,5
201,1187,3
601,176,2
293,779,1
181,53,4
48,851,4
441,259,3
796,91,2
537,380,2
938,252,4
520,429,3
845,26,3
267,1185,2
774,365,2
788,218,4
243,526,1
653,447,2
268,158,2
497,412,1
416,865,3
21,682,4
463,116,5
311,511,4
279,501,3
538,489,4
309,938,4
21,671,5
882,932,4
50,546,5
114,412,4
336,1079,1
707,766,3
466,265,3
796,77,5
101,1057,2
940,382,3
431,358,2
204,482,4
843,831,4
9,311,4
532,7,5
352,3,2
503,932,4
620,859,4
184,600,3
357,20,1
314,28,5
498,176,2
387,53,4
334,69,3
178,302,4
330,692,5
201,1065,3
567,427,3
651,269,5
758,79,4
538,223,4
260,33,4
936,343,3
322,294,1
60,835,4
535,1098,5
64,235,4
313,105,5
515,263,5
100,395,4
416,326,5
244,708,4
222,774,3
184,780,4
683,424,3
226,442,3
650,211,4
679,121,2
314,1054,1
450,792,4
399,366,3
880,1058,2
234,588,5
692,127,3
537,1445,3
877,216,4
684,788,5
116,585,3
95,419,4
533,1161,3
60,493,5
89,136,4
209,28,4
764,252,3
870,959,4
213,218,4
782,351,3
11,736,4
262,174,3
141,50,4
301,737,2
56,833,4
295,54,3
479,647,5
6,409,4
194,749,5
682,176,4
1,389,4
279,1215,2
199,178,4
682,157,4
323,459,3
496,560,3
254,43,3
387,511,3
918,965,4
145,307,4
409,357,5
60,1021,5
144,514,5
408,458,5
798,1285,3
705,142,2
387,953,2
246,616,5
697,25,3
283,434,3
199,311,4
62,1060,1
97,98,4
66,288,4
283,437,1
207,175,1
542,896,3
702,1127,2
7,211,5
776,1172,2
673,719,3
471,297,3
244,780,4
881,133,4
450,757,2
12,49,4
109,325,2
416,716,3
493,121,5
782,876,2
450,23,5
896,320,3
244,1467,5
63,846,3
235,518,4
130,1244,4
9,630,2
525,136,5
313,161,4
450,832,2
567,434,5
232,76,3
395,739,3
642,392,4
798,1282,3
22,521,4
197,188,3
617,860,1
644,1610,3
618,237,4
196,721,5
21,596,3
406,663,5
405,671,2
643,1065,4
345,941,3
38,178,3
405,4,4
226,22,4
196,417,5
12,591,5
199,932,5
18,168,3
416,298,4
615,1128,1
618,241,4
861,242,5
158,183,3
592,265,4
249,421,5
301,400,4
152,121,5
406,24,3
59,238,5
378,328,3
181,1173,1
751,61,3
863,1679,3
174,881,5
450,1490,3
361,237,4
181,592,3
117,217,4
744,963,5
406,443,4
321,526,3
416,503,2
148,120,3
1,161,4
10,510,5
788,356,4
460,286,4
833,434,3
740,79,4
563,255,5
713,1127,3
717,127,4
243,191,5
270,683,3
234,345,4
132,608,2
291,364,3
279,158,3
268,677,5
406,98,4
629,615,4
139,127,5
327,447,4
177,1110,3
237,52,4
249,603,5
449,459,4
213,1215,1
271,178,4
675,843,5
500,316,3
210,579,3
270,451,4
880,98,5
618,99,3
655,709,3
174,401,1
293,380,2
712,228,3
305,724,3
624,316,4
478,41,3
774,273,1
22,386,3
179,522,5
543,183,4
104,245,2
881,178,2
860,211,3
291,214,4
933,88,3
13,349,1
325,165,4
79,272,5
717,396,3
130,819,3
234,675,4
271,482,5
588,380,3
234,164,3
462,211,4
825,117,5
405,910,4
497,664,3
181,1047,2
213,712,3
246,216,3
773,792,4
222,921,5
506,281,3
474,176,5
796,483,5
548,696,4
391,963,5
272,646,4
727,802,2
387,33,3
892,274,4
118,68,2
268,294,4
269,823,3
130,742,5
269,410,4
130,1058,5
506,705,5
933,699,3
325,458,3
5,414,3
347,164,3
43,1048,3
481,322,4
18,614,4
201,823,3
487,179,3
13,475,3
269,343,4
94,1188,3
592,32,5
276,91,5
110,332,3
410,730,1
1,706,4
130,455,4
626,358,1
398,134,3
70,496,4
632,573,4
70,764,4
648,827,3
322,483,5
851,258,4
748,410,2
539,289,4
64,247,5
194,766,3
479,403,3
50,470,5
189,58,3
194,425,2
727,474,3
406,515,2
650,715,3
500,552,1
933,135,4
543,1159,5
654,736,5
479,692,3
417,156,3
270,775,2
222,546,4
521,8,3
87,44,5
389,28,4
873,300,4
534,1327,2
130,508,4
333,547,4
727,62,3
210,618,3
735,301,2
232,100,5
399,468,3
597,396,4
303,433,4
542,864,4
398,237,3
435,106,3
398,229,3
886,629,3
621,41,4
881,849,2
561,505,4
864,273,5
276,119,2
18,418,3
638,185,4
650,612,4
205,330,3
497,758,2
59,1005,5
618,150,2
886,657,5
537,705,3
871,57,3
222,698,4
12,603,5
296,1160,4
319,829,4
614,147,5
130,589,4
283,454,3
747,529,5
901,509,4
938,300,3
755,536,4
889,91,4
206,276,5
83,378,4
1,536,5
495,106,4
294,534,5
475,857,5
782,1667,3
345,1047,4
311,351,4
429,191,5
11,248,5
497,217,4
587,340,5
880,315,5
30,289,2
174,671,5
181,122,2
2,764,3
233,647,5
777,100,1
204,541,4
111,315,5
42,1048,1
752,350,4
475,490,4
151,708,4
894,332,3
16,410,5
144,60,4
810,333,5
89,402,4
716,143,5
798,1003,3
919,1284,3
712,1220,5
436,186,3
508,162,5
693,402,3
773,1187,3
244,58,3
207,763,3
152,1301,5
132,381,5
717,126,5
343,8,5
938,685,3
852,926,3
788,1478,3
174,386,1
854,1016,2
279,290,4
298,759,4
479,358,1
881,546,4
943,233,5
738,951,2
457,4,4
180,237,4
591,682,3
871,662,3
916,241,4
731,510,1
374,88,3
758,509,5
237,137,4
63,125,3
447,1046,3
379,100,5
387,693,5
907,235,4
407,1044,3
478,524,3
655,902,2
133,321,5
279,1244,3
407,653,1
475,104,4
21,330,5
566,755,2
94,569,1
276,121,3
916,155,2
615,187,5
174,122,1
198,228,3
141,258,5
733,1163,2
566,320,3
118,98,5
48,50,4
261,1025,5
64,162,3
324,510,1
12,788,5
268,297,4
449,536,4
213,118,4
301,128,5
943,28,4
64,97,3
862,215,4
599,245,3
848,108,5
459,225,3
211,687,2
185,573,3
201,429,3
215,176,5
13,836,2
145,620,3
12,177,5
21,9,5
815,433,3
337,685,2
48,609,4
327,644,3
63,933,2
178,1258,4
21,321,3
593,223,5
87,88,5
293,402,2
89,603,5
819,919,3
230,508,2
528,1254,3
102,712,4
239,122,4
268,875,4
295,548,5
442,29,3
738,211,3
181,1348,1
234,124,4
592,988,1
833,160,5
716,185,5
360,210,4
566,155,2
405,37,1
111,943,4
839,50,5
13,796,3
555,150,4
215,321,3
200,815,5
59,889,4
320,431,5
226,394,2
916,55,3
99,926,3
866,552,3
682,260,4
92,710,3
243,424,4
880,117,4
174,391,5
321,810,5
144,23,3
586,217,2
276,237,5
18,955,4
566,253,4
130,769,3
399,186,4
331,466,5
943,54,4
154,903,4
883,752,4
474,781,5
809,340,4
207,462,3
59,361,4
532,501,5
393,630,4
655,704,3
495,469,5
437,559,3
24,549,3
118,413,4
655,1257,3
806,172,3
622,100,5
313,478,3
476,223,3
11,739,3
840,168,5
715,49,3
886,62,3
234,516,3
178,361,5
241,288,5
474,55,4
639,361,4
311,692,4
697,124,5
308,452,2
38,796,5
393,36,3
420,179,5
85,971,3
892,58,4
295,82,4
705,409,2
303,121,3
314,377,3
347,82,5
902,187,3
841,825,4
880,930,2
876,211,2
280,477,4
692,352,3
887,501,4
196,235,3
387,96,4
436,96,4
270,237,1
92,356,3
697,627,5
492,187,5
514,669,3
125,505,3
310,190,4
429,901,5
588,1041,2
707,256,4
523,1041,4
922,258,4
416,5,1
95,1228,3
1,173,5
444,251,5
63,14,4
210,690,3
383,513,5
1,339,5
87,887,5
437,176,2
270,713,2
597,300,5
109,550,5
14,503,3
1,175,5
212,317,5
380,1444,1
244,20,4
1,326,3
869,126,2
145,150,5
333,526,3
181,312,4
268,150,5
9,32,3
156,117,4
22,384,3
660,798,3
257,104,4
234,285,4
503,277,4
90,883,3
144,43,4
346,557,2
1,654,4
868,501,3
130,496,5
360,286,5
819,434,3
885,91,3
305,49,3
344,255,4
659,517,5
699,1615,3
587,1483,4
313,54,4
100,390,5
795,3,2
765,892,2
882,756,3
14,382,3
387,496,3
38,313,5
575,483,3
247,28,5
244,1057,4
154,606,3
568,399,2
896,160,3
744,423,4
758,826,3
334,77,3
399,91,4
222,738,3
215,288,2
435,141,2
773,93,3
13,199,5
116,1020,3
916,284,2
524,792,4
749,576,3
815,732,5
325,105,3
174,901,5
472,395,3
833,663,4
246,854,3
416,258,5
286,936,5
268,97,4
374,1206,2
301,425,4
391,203,4
300,526,2
532,427,5
13,852,1
240,69,3
398,1119,4
222,252,2
417,311,3
118,438,4
2,346,5
194,591,4
201,737,2
896,1028,2
109,844,2
586,82,2
291,1277,4
498,172,3
406,101,3
437,133,5
276,66,3
18,284,3
5,384,3
782,1389,3
181,743,1
879,50,4
902,333,3
22,394,5
576,255,3
313,32,4
943,732,4
117,658,4
380,183,4
625,642,3
327,153,4
240,538,2
724,895,4
343,598,2
291,729,4
618,164,3
928,849,5
892,49,4
764,231,3
651,232,3
591,663,3
154,435,4
258,564,4
750,104,5
407,223,4
145,358,4
504,773,3
937,297,4
